"","cong","State","District","thomas_name","icpsr","Cong","year","st_name","cd","dem.x","majority","elected","female","afam","latino","votepct","dwnom1","meddist","majdist","deleg_size","speaker","chair","subchr","power","budget","seniority","state_leg","state_leg_prof","maj_leader","min_leader","south","south_dem","all_bills","all_aic","all_abc","all_pass","all_law","les","leslag","id","statecode","state","dist","name.x","partycode","dem.y","rep","cvp_appropriations","cvp_defense","cvp_veterans","cvp_foreignpolicy","cvp_economy","cvp_taxes","cvp_trade","cvp_finance","cvp_energy","cvp_environment","cvp_welfare","cvp_senior","cvp_education","cvp_housing","cvp_agriculture","cvp_labor","X","cd_fips","mrp_mean","mrp_sd","mrp_lower","mrp_upper","raw_mean","heterogeneity.sd","sample_size2","name.y","geo_name","state_fips","pres_2008"
"496",110,"CA",30,"Waxman, Henry",14280,110,2007,"CA",30,1,1,1974,0,0,0,71,-0.523999989,0.347000003,0.117999986,53,0,1,0,0,0,17,1,0.526000023,0,0,0,0,36,13,13,10,1,4.712117195,0.997340143,14280,71,"CA",30,"WAXMAN",100,1,0,-0.1381728,-0.0637964,-0.0891483,-0.0509318,-0.0843574,-0.0807576,-0.1428571,-0.1250661,-0.0747571,-0.0562827,-0.0933348,-0.0909639,-0.0876587,-0.0821894,-0.1162791,-0.0989606,50,630,-0.433112118,0.048103748,-0.525972073,-0.336948006,-0.473026517,1.369387495,624,"California","Congressional District 30 (110th Congress), California",6,0.6905
"497",110,"CA",31,"Becerra, Xavier",29316,110,2007,"CA",31,1,1,1992,0,0,1,100,-0.479999989,0.303000003,0.073999986,53,0,0,0,1,1,8,1,0.625,0,0,0,0,16,0,1,1,0,0.380463302,0.464199334,29316,71,"CA",31,"BECERRA",100,1,0,-0.1567819,-0.0669373,-0.0637888,-0.0517304,-0.0989752,-0.0756077,-0.271197,-0.1111111,-0.0871642,-0.0807158,-0.1019356,-0.0231912,-0.1198431,-0.0844228,-0.1189532,-0.0465116,51,631,-0.48864312,0.064319479,-0.611911581,-0.36559982,-0.482016238,1.292817372,325,"California","Congressional District 31 (110th Congress), California",6,0.797
"498",110,"CA",32,"Solis, Hilda",20105,110,2007,"CA",32,1,1,2000,1,0,1,83,-0.559000015,0.382000029,0.153000012,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,26,8,4,3,2,1.334257245,0.292039841,20105,71,"CA",32,"SOLIS",100,1,0,-0.1651003,-0.0721363,-0.0773454,-0.0642202,-0.1002986,-0.0807576,-0.2778857,-0.1333333,-0.0825256,-0.0909402,-0.1192043,-0.0231912,-0.1179446,-0.1326993,-0.1189532,-0.0465116,52,632,-0.212255927,0.068340631,-0.349381431,-0.08074666,-0.260919359,1.243252096,342,"California","Congressional District 32 (110th Congress), California",6,0.66
"499",110,"CA",33,"Watson, Diane",20106,110,2007,"CA",33,1,1,2001,1,1,0,91,-0.592000008,0.415000021,0.186000004,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,10,3,3,2,1,1.173257113,0.194140837,20106,71,"CA",33,"WATSON",100,1,0,-0.1511949,-0.083255,-0.0784681,-0.0803401,-0.1055795,-0.0807576,-0.2142857,-0.1336055,-0.0975237,-0.0951725,-0.0975893,-0.0231912,-0.112818,-0.0954763,-0.1229218,-0.03972,53,633,-0.762779551,0.063251644,-0.880593294,-0.635785077,-0.808075607,1.100963461,384,"California","Congressional District 33 (110th Congress), California",6,0.8585
"500",110,"CA",34,"Roybal-Allard, Lucille",29317,110,2007,"CA",34,1,1,1992,1,0,1,77,-0.446999997,0.270000011,0.040999997,53,0,0,0,1,0,8,1,0.625,0,0,0,0,11,1,2,1,1,0.844485998,0.639143288,29317,71,"CA",34,"ROYBAL-A",100,1,0,-0.1538528,-0.0728128,-0.073074,-0.0485189,-0.0911251,-0.0807576,-0.2142857,-0.0854639,-0.0799584,-0.0733488,-0.0904079,-0.0231912,-0.1057639,-0.0923497,-0.1235385,-0.0232558,54,634,-0.207014991,0.070402444,-0.358516605,-0.068493483,-0.160230654,1.180782249,260,"California","Congressional District 34 (110th Congress), California",6,0.731
"501",110,"CA",35,"Waters, Maxine",29106,110,2007,"CA",35,1,1,1990,1,1,0,84,-0.753000021,0.576000035,0.347000033,53,0,0,1,0,0,9,1,0.625,1,0,0,0,31,13,11,9,0,3.850907087,0.284467071,29106,71,"CA",35,"WATERS",100,1,0,-0.1478837,-0.0897953,-0.0784314,-0.0589276,-0.0830292,-0.0282213,-0.2142857,-0.1166197,-0.0923373,-0.0899745,-0.1269858,-0.0420123,-0.1444387,-0.1085965,-0.1064238,-0.0697674,55,635,-0.40114767,0.065613534,-0.535048374,-0.281920773,-0.422029742,1.152596017,358,"California","Congressional District 35 (110th Congress), California",6,0.8275
"502",110,"CA",36,"Harman, Jane",29318,110,2007,"CA",36,1,1,2000,1,0,0,63,-0.319000006,0.142000005,0.086999997,53,0,0,1,0,0,4,0,0,0,0,0,0,10,3,3,3,0,0.92598182,0.195798025,29318,71,"CA",36,"HARMAN",100,1,0,-0.1102068,-0.0522099,-0.039206,-0.0588469,-0.0704511,-0.0508082,-0.2072627,-0.0856445,-0.0549115,-0.0457731,-0.0770331,-0.0231912,-0.1068931,-0.0553845,-0.1189532,-0.0697674,56,636,-0.270914548,0.052429393,-0.367567036,-0.164309127,-0.304913182,1.364833675,522,"California","Congressional District 36 (110th Congress), California",6,0.6245
"503",110,"CA",37,"Richardson, Laura",20752,110,2007,"CA",37,1,1,NA,1,1,0,NA,-0.441000015,0.264000028,0.035000015,53,0,0,0,0,0,NA,1,0.625999987,0,0,0,0,5,1,1,1,1,0.674851716,NA,29586,71,"CA",37,"MILLENDE",100,1,0,0.0461202,-0.1175878,-0.1332086,-0.1063158,-0.0457161,0.2318224,NA,0.2324987,-0.0500388,-0.0706315,-0.0965523,-0.1350139,-0.0611514,-0.0225014,NA,-0.0192844,57,637,-0.298867279,0.066029779,-0.423160109,-0.165787999,-0.34129215,1.199379457,361,"California","Congressional District 37 (110th Congress), California",6,0.7775
"504",110,"CA",37,"Richardson, Laura",20752,110,2007,"CA",37,1,1,NA,1,1,0,NA,-0.441000015,0.264000028,0.035000015,53,0,0,0,0,0,NA,1,0.625999987,0,0,0,0,5,1,1,1,1,0.674851716,NA,20752,71,"CA",37,"RICHARDSON",100,1,0,-0.1132655,-0.022415,-0.0302009,-0.0635127,-0.0848016,-0.0565239,-0.2748268,-0.1314199,-0.0758347,-0.0708336,-0.0759065,0.0199887,-0.0777793,-0.0224735,0.0066186,-0.0675265,57,637,-0.298867279,0.066029779,-0.423160109,-0.165787999,-0.34129215,1.199379457,361,"California","Congressional District 37 (110th Congress), California",6,0.7775
"505",110,"CA",37,"Millender-McDonald, Juanita",29586,110,2007,"CA",37,1,1,1996,1,1,0,82,-0.426999986,0.249999985,0.020999987,53,0,1,0,0,0,6,1,0.569999993,0,0,0,0,2,0,0,0,0,0.025067244,1.2084589,29586,71,"CA",37,"MILLENDE",100,1,0,0.0461202,-0.1175878,-0.1332086,-0.1063158,-0.0457161,0.2318224,NA,0.2324987,-0.0500388,-0.0706315,-0.0965523,-0.1350139,-0.0611514,-0.0225014,NA,-0.0192844,57,637,-0.298867279,0.066029779,-0.423160109,-0.165787999,-0.34129215,1.199379457,361,"California","Congressional District 37 (110th Congress), California",6,0.7775
"506",110,"CA",37,"Millender-McDonald, Juanita",29586,110,2007,"CA",37,1,1,1996,1,1,0,82,-0.426999986,0.249999985,0.020999987,53,0,1,0,0,0,6,1,0.569999993,0,0,0,0,2,0,0,0,0,0.025067244,1.2084589,20752,71,"CA",37,"RICHARDSON",100,1,0,-0.1132655,-0.022415,-0.0302009,-0.0635127,-0.0848016,-0.0565239,-0.2748268,-0.1314199,-0.0758347,-0.0708336,-0.0759065,0.0199887,-0.0777793,-0.0224735,0.0066186,-0.0675265,57,637,-0.298867279,0.066029779,-0.423160109,-0.165787999,-0.34129215,1.199379457,361,"California","Congressional District 37 (110th Congress), California",6,0.7775
"507",110,"CA",38,"Napolitano, Grace",29903,110,2007,"CA",38,1,1,1998,1,0,1,75,-0.513000011,0.336000025,0.107000008,53,0,0,1,0,0,5,1,0.569999993,0,0,0,0,5,1,1,1,0,0.309496194,0.013985573,29903,71,"CA",38,"NAPOLITA",100,1,0,-0.1531596,-0.0734067,-0.0771037,-0.0438767,-0.0921705,-0.0484995,-0.2142857,-0.1111111,-0.0868411,-0.086394,-0.0901793,-0.0231912,-0.093259,-0.0924104,-0.1189532,-0.0232558,58,638,-0.265731393,0.06352179,-0.393155947,-0.14953843,-0.230408443,1.212013808,344,"California","Congressional District 38 (110th Congress), California",6,0.6905
"508",110,"CA",39,"Sanchez, Linda",20310,110,2007,"CA",39,1,1,2002,1,0,1,66,-0.56099999,0.384000003,0.154999986,53,0,0,1,0,0,3,0,0,0,0,0,0,18,6,6,4,0,1.63084352,0.436228186,20310,71,"CA",39,"SANCHEZ",100,1,0,-0.1675026,-0.0726406,-0.0733369,-0.0756515,-0.0990221,-0.0909888,-0.2142857,-0.1111111,-0.0948826,-0.0953691,-0.1070974,-0.0231912,-0.1179217,-0.0978144,-0.1189532,-0.0804155,59,639,-0.047995998,0.060436303,-0.165066568,0.065247392,0.009095917,1.259468123,422,"California","Congressional District 39 (110th Congress), California",6,0.633
"509",110,"CA",4,"Doolittle, John",29104,110,2007,"CA",4,0,0,1990,0,0,0,49,0.579999983,0.756999969,0.986000001,53,0,0,0,1,0,9,1,0.625,0,0,0,0,11,0,1,1,0,0.317795187,1.824586987,29104,71,"CA",4,"DOOLITTL",200,0,1,0.4154657,0.5613384,0.5059078,0.5534941,0.635294,0.7088231,0.5714285,0.6909689,0.4493135,0.4710026,0.5152141,0.6434755,0.4964757,0.4890517,0.5855923,0.4186047,24,604,0.143769057,0.044801774,0.064016723,0.238142822,0.12514046,1.421151164,746,"California","Congressional District 4 (110th Congress), California",6,0.4135
"510",110,"CA",40,"Royce, Edward",29321,110,2007,"CA",40,0,0,1992,0,0,0,67,0.79400003,0.971000016,1.200000048,53,0,0,0,0,0,8,1,0.625,0,0,0,0,5,0,1,1,0,0.242593467,0.613947749,29321,71,"CA",40,"ROYCE",200,0,1,0.6248223,0.5739099,0.5293698,0.6000492,0.6242922,0.5644037,0.6428571,0.6888889,0.535764,0.5317958,0.5237091,0.8101422,0.4146881,0.5557588,0.6537741,0.4317796,60,640,0.147344064,0.050890791,0.044827007,0.254523398,0.138778232,1.334974549,493,"California","Congressional District 40 (110th Congress), California",6,0.437
"511",110,"CA",41,"Lewis, Jerry",14644,110,2007,"CA",41,0,0,1978,0,0,0,67,0.442999989,0.620000005,0.848999977,53,0,0,0,1,0,15,1,0.526000023,0,0,0,0,3,1,0,0,0,0.124557383,7.902353287,14644,71,"CA",41,"LEWIS",200,0,1,0.3334796,0.5044994,0.4651247,0.4617707,0.5335274,0.4998876,0.5,0.535342,0.393044,0.4366553,0.4657987,0.8101422,0.3982664,0.4706355,0.4719559,0.3399663,61,641,0.208740189,0.051225412,0.116186085,0.305280472,0.248495582,1.342670017,622,"California","Congressional District 41 (110th Congress), California",6,0.4115
"512",110,"CA",42,"Miller, Gary",29905,110,2007,"CA",42,0,0,1998,0,0,0,100,0.623000026,0.800000012,1.029000044,53,0,0,0,0,0,5,1,0.569999993,0,0,0,0,9,1,3,3,0,0.739535153,1.25274229,29905,71,"CA",42,"MILLER",200,0,1,0.5374659,0.5112336,0.4680611,0.489725,0.6040551,0.55793,0.6428571,0.6048464,0.4574738,0.4964361,0.5262324,0.6434755,0.4813171,0.5095425,0.5813953,0.4328617,62,642,0.232316243,0.061786221,0.107185649,0.349523008,0.236762955,1.344392737,436,"California","Congressional District 42 (110th Congress), California",6,0.4165
"513",110,"CA",43,"Baca, Joe",29942,110,2007,"CA",43,1,1,1999,0,0,1,64,-0.386999995,0.209999993,0.019000005,53,0,0,1,0,0,5,1,0.569999993,0,0,0,0,26,2,2,2,1,0.531144917,0.451509506,29942,71,"CA",43,"BACA",100,1,0,-0.1291365,-0.0593304,-0.0588139,-0.0559486,-0.0670781,-0.0437543,-0.2142857,-0.0888889,-0.0608549,-0.0504529,-0.0828612,-0.0231912,-0.0855606,-0.0758604,-0.1189532,-0.0313577,63,643,-0.091479126,0.064381869,-0.224189892,0.028344619,-0.057739434,1.20642274,370,"California","Congressional District 43 (110th Congress), California",6,0.64
"514",110,"CA",44,"Calvert, Ken",29323,110,2007,"CA",44,0,0,1992,0,0,0,60,0.495999992,0.672999978,0.90200001,53,0,0,0,1,0,8,0,0,0,0,0,0,12,2,4,4,1,0.889545858,1.349345565,29323,71,"CA",44,"CALVERT",200,0,1,0.40821,0.4893135,0.4658523,0.5006835,0.5481879,0.5009159,0.5714285,0.5555556,0.4188226,0.4571371,0.471208,0.6434755,0.4130001,0.4733367,0.5813953,0.3488372,64,644,0.059806331,0.05557587,-0.045384411,0.165963076,0.08598925,1.331759373,546,"California","Congressional District 44 (110th Congress), California",6,0.4545
"515",110,"CA",45,"Bono Mack, Mary",29775,110,2007,"CA",45,0,0,1998,1,0,0,61,0.460000008,0.637000024,0.865999997,53,0,0,0,0,0,5,0,0,0,0,0,0,14,5,5,5,2,1.70070982,2.851628304,29775,71,"CA",45,"BONO",200,0,1,0.3890735,0.4549285,0.4510882,0.4622147,0.5223153,0.5321457,0.6428571,0.5088471,0.3870687,0.420711,0.4346812,0.6434755,0.3365902,0.4249496,0.5248591,0.3169934,65,645,0.020089278,0.047523929,-0.070267867,0.10446011,0.077514149,1.396360121,654,"California","Congressional District 45 (110th Congress), California",6,0.4795
"516",110,"CA",46,"Rohrabacher, Dana",15621,110,2007,"CA",46,0,0,1988,0,0,0,60,0.825999975,1.003000021,1.231999993,53,0,0,0,0,0,10,0,0,0,0,0,0,11,0,1,1,0,0.317795187,1.075068474,15621,71,"CA",46,"ROHRABAC",200,0,1,0.5758889,0.5739455,0.437102,0.5635998,0.6372854,0.5586264,0.7221142,0.6614459,0.5072987,0.5401618,0.5431987,0.8101422,0.4955561,0.5485295,0.6145529,0.3778198,66,646,-0.009181889,0.053381414,-0.113236438,0.101597106,-0.01237431,1.394660013,508,"California","Congressional District 46 (110th Congress), California",6,0.457
"517",110,"CA",47,"Sanchez, Loretta",29709,110,2007,"CA",47,1,1,1996,1,0,1,62,-0.441000015,0.264000028,0.035000015,53,0,0,1,0,0,6,0,0,0,0,0,0,11,1,1,1,0,0.404751718,0.142652854,29709,71,"CA",47,"SANCHEZ",100,1,0,-0.1514414,-0.0660396,-0.0541061,-0.0707791,-0.0578287,-0.0756042,-0.1428571,-0.0666667,-0.0720487,-0.0569555,-0.0890727,-0.0231912,-0.1311209,-0.0746507,-0.1408807,-0.0697674,67,647,-0.099746781,0.061984141,-0.216007047,0.022767518,-0.014480473,1.351713096,373,"California","Congressional District 47 (110th Congress), California",6,0.5535
"518",110,"CA",48,"Campbell, John",20539,110,2007,"CA",48,0,0,2005,0,0,0,60,0.825999975,1.003000021,1.231999993,53,0,0,0,0,1,2,1,0.625999987,0,0,0,0,12,1,1,0,0,0.319258869,0.041956719,20539,71,"CA",48,"CAMPBELL",200,0,1,0.6276757,0.6102492,0.5858213,0.6075072,0.6389481,0.642459,0.6297352,0.5728527,0.5270704,0.536691,0.525568,0.8101422,0.4644147,0.5169464,0.7382601,0.4186047,68,648,0.070167692,0.052523476,-0.031311653,0.171521516,0.075780736,1.378443693,609,"California","Congressional District 48 (110th Congress), California",6,0.454
"519",110,"CA",49,"Issa, Darrell",20107,110,2007,"CA",49,0,0,2000,0,0,1,63,0.588999987,0.765999973,0.995000005,53,0,0,0,0,0,4,0,0,0,0,0,0,19,3,6,6,2,1.759363294,2.308990955,20107,71,"CA",49,"ISSA",200,0,1,0.5831407,0.5368941,0.4874439,0.5551643,0.5874758,0.5966618,0.6378633,0.57366,0.4614656,0.4825361,0.5189953,0.8101422,0.4075021,0.5807582,0.6765014,0.3700767,69,649,0.057650793,0.050793045,-0.03424266,0.150807192,0.078016272,1.322857878,657,"California","Congressional District 49 (110th Congress), California",6,0.4115
"520",110,"CA",5,"Matsui, Doris",20538,110,2007,"CA",5,1,1,2005,1,0,0,71,-0.474999994,0.298000008,0.068999991,53,0,0,0,1,0,2,0,0,0,0,0,0,18,1,1,1,0,0.492487073,0.027971147,20538,71,"CA",5,"MATSUI",100,1,0,-0.156609,-0.0783157,-0.0767026,-0.0812921,-0.0867027,-0.0484995,-0.2142857,-0.1111111,-0.0739431,-0.0665705,-0.1033747,-0.0231912,-0.1103362,-0.0968653,-0.1189532,-0.0560253,25,605,-0.284095953,0.054684126,-0.388369696,-0.17704654,-0.316549954,1.290459204,539,"California","Congressional District 5 (110th Congress), California",6,0.665
"521",110,"CA",50,"Bilbray, Brian",29508,110,2007,"CA",50,0,0,2006,0,0,0,53,0.684000015,0.861000001,1.090000033,53,0,0,0,0,0,1,0,0,0,0,0,0,9,1,1,1,0,0.379684478,0.163734004,29508,71,"CA",50,"BILBRAY",200,0,1,0.5456792,0.4799523,0.4406206,0.5652664,0.5929338,0.4353715,0.6428571,0.6417258,0.4665672,0.4953219,0.5043094,0.7954825,0.4279683,0.5211151,0.6310468,0.372093,70,650,0.018439797,0.049730312,-0.081011454,0.111240842,0.015566602,1.390849394,540,"California","Congressional District 50 (110th Congress), California",6,0.482
"522",110,"CA",51,"Filner, Bob",29325,110,2007,"CA",51,1,1,1992,0,0,0,67,-0.72299999,0.546000004,0.317000002,53,0,1,0,0,0,8,0,0,0,0,0,0,52,15,11,7,0,3.289556026,0.460228175,29325,71,"CA",51,"FILNER",100,1,0,-0.1591273,-0.0768498,-0.0733369,-0.0782846,-0.0374931,-0.0422709,-0.2142857,0,-0.0912226,-0.0955615,-0.116142,0,-0.1690392,-0.0987305,-0.097804,-0.0465116,71,651,-0.093279218,0.052687025,-0.19378635,0.006800192,-0.048774301,1.304907171,492,"California","Congressional District 51 (110th Congress), California",6,0.589
"523",110,"CA",52,"Hunter, Duncan",14835,110,2007,"CA",52,0,0,1980,0,0,0,65,0.56099999,0.737999976,0.967000008,53,0,0,0,0,0,14,0,0,0,0,0,0,12,0,1,1,0,0.310275018,5.368617058,14835,71,"CA",52,"HUNTER",200,0,1,0.4513242,0.4756715,0.4620476,0.5010709,0.6235052,0.6631179,0.6328753,0.6597012,0.4189366,0.4614716,0.4898502,0.7579877,0.4529552,0.513494,0.5281038,0.3910231,72,652,0.102372004,0.045194646,0.014864688,0.197568748,0.094515861,1.405421316,666,"California","Congressional District 52 (110th Congress), California",6,0.4215
"524",110,"CA",53,"Davis, Susan",20108,110,2007,"CA",53,1,1,2000,1,0,0,68,-0.361999989,0.184999987,0.044000011,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,23,3,3,2,1,1.326167345,0.170624003,20108,71,"CA",53,"DAVIS",100,1,0,-0.1454506,-0.069453,-0.0733369,-0.0534216,-0.0631886,-0.0484995,-0.2142857,-0.1111111,-0.0611916,-0.0457088,-0.0693394,-0.0231912,-0.1134099,-0.038269,-0.1189532,-0.0465116,73,653,-0.539608736,0.053588814,-0.63957716,-0.432978349,-0.571453081,1.326068168,539,"California","Congressional District 53 (110th Congress), California",6,0.655
"525",110,"CA",6,"Woolsey, Lynn",29309,110,2007,"CA",6,1,1,1992,1,0,0,70,-0.735000014,0.558000028,0.329000026,53,0,0,1,0,0,8,0,0,0,0,0,0,25,4,4,4,0,1.380868077,0.711868227,29309,71,"CA",6,"WOOLSEY",100,1,0,-0.170417,-0.0741046,-0.0273214,-0.073152,-0.0985627,-0.1149334,-0.2142857,-0.1111111,-0.106412,-0.1030676,-0.1211665,-0.0420123,-0.1107642,-0.137978,-0.0962259,-0.0671383,26,606,-0.589119232,0.046568787,-0.672845459,-0.497396772,-0.629903385,1.373906225,768,"California","Congressional District 6 (110th Congress), California",6,0.745
"526",110,"CA",7,"Miller, George",14256,110,2007,"CA",7,1,1,1974,0,0,0,84,-0.736999989,0.560000002,0.331,53,0,1,0,0,0,17,0,0,0,0,0,0,40,14,25,22,4,10.63960552,0.488199323,14256,71,"CA",7,"MILLER",100,1,0,-0.1441258,-0.0727362,-0.0733369,-0.0786709,-0.1014687,-0.0596053,-0.20567,-0.1415247,-0.1028169,-0.0962067,-0.1392288,-0.0231912,-0.1253875,-0.1659034,-0.1464638,-0.1030008,27,607,-0.240970346,0.05432454,-0.350412775,-0.136416896,-0.273138039,1.384668225,522,"California","Congressional District 7 (110th Congress), California",6,0.702
"527",110,"CA",8,"Pelosi, Nancy",15448,110,2007,"CA",8,1,1,1987,1,0,0,80,-0.504999995,0.328000009,0.098999992,53,1,0,0,0,0,11,0,0,1,0,0,0,9,1,2,2,2,2.325734854,0.61117214,15448,71,"CA",8,"PELOSI",100,1,0,-0.1418708,-0.1571394,-0.2365821,-0.0489149,-0.2223186,NA,-0.2905097,-0.201375,-0.1417476,-0.1800987,-0.1639503,-0.1350139,-0.1869005,0.1677917,-0.0426572,-0.2167347,28,608,-1.046787538,0.049591581,-1.138278115,-0.94737977,-1.091165133,1.060676393,652,"California","Congressional District 8 (110th Congress), California",6,0.8675
"528",110,"CA",9,"Lee, Barbara",29778,110,2007,"CA",9,1,1,1998,1,1,0,86,-0.749000013,0.572000027,0.343000025,53,0,0,0,1,0,5,1,0.569999993,0,0,0,0,34,3,3,3,0,1.216761827,1.039322734,29778,71,"CA",9,"LEE",100,1,0,-0.1746844,-0.0842644,-0.064495,-0.0733945,-0.0994594,-0.0447119,-0.2142857,-0.1333333,-0.1155018,-0.1085737,-0.1244405,-0.0231912,-0.1122229,-0.1403842,-0.1388542,-0.0465116,29,609,-0.943315392,0.049216565,-1.044409281,-0.847105223,-0.974392989,1.15343875,600,"California","Congressional District 9 (110th Congress), California",6,0.8835
"529",110,"CO",1,"DeGette, Diana",29710,110,2007,"CO",1,1,1,1996,1,0,0,80,-0.483999997,0.307000011,0.077999994,7,0,0,0,0,0,6,1,0.172000006,1,0,0,0,25,1,3,2,1,1.36978054,0.111884587,29710,62,"CO",1,"DEGETTE",100,1,0,-0.1537816,-0.0809344,-0.0855921,-0.0606512,-0.0958763,-0.085291,-0.1428571,-0.1271863,-0.0726229,-0.0733647,-0.0892644,-0.0420123,-0.0967432,-0.1136273,-0.1189532,-0.0697674,74,801,-0.519552156,0.051305771,-0.614193626,-0.42486588,-0.538031026,1.331028732,625,"Colorado","Congressional District 1 (110th Congress), Colorado",8,0.721
"530",110,"CO",2,"Udall, Mark",29906,110,2007,"CO",2,1,1,1998,0,0,0,68,-0.340000004,0.163000003,0.066,7,0,0,1,0,0,5,1,0.172000006,0,0,0,0,53,9,9,5,2,2.934507847,2.761590719,29906,62,"CO",2,"UDALL",100,1,0,-0.1041035,-0.0715285,-0.0673194,-0.0466144,-0.0400752,-0.0649001,-0.1112191,-0.0197311,-0.0350661,-0.0297926,-0.0624352,0.1434755,-0.1245898,-0.0665479,-0.1031063,-0.0031326,75,802,-0.150510417,0.04736902,-0.2352118,-0.049701521,-0.184085714,1.381677318,701,"Colorado","Congressional District 2 (110th Congress), Colorado",8,0.6195
"531",110,"CO",3,"Salazar, John",20502,110,2007,"CO",3,1,1,2004,0,0,1,62,-0.273000002,0.096000001,0.133000001,7,0,0,0,0,0,2,1,0.202000007,0,0,0,0,30,8,4,4,0,1.791362286,0.125870168,20502,62,"CO",3,"SALAZAR",100,1,0,-0.0888578,-0.0326565,-0.0438699,-0.0482079,-0.0466871,-0.0685147,-0.1428571,-0.073951,-0.0542196,-0.0412044,-0.0286523,-0.0231912,-0.0300765,-0.0711115,-0.1189532,-0.0232558,76,803,0.200962813,0.046338784,0.112423727,0.294934987,0.220800642,1.313661116,705,"Colorado","Congressional District 3 (110th Congress), Colorado",8,0.4645
"532",110,"CO",4,"Musgrave, Marilyn",20311,110,2007,"CO",4,0,0,2002,1,0,0,46,0.662999988,0.839999974,1.069000006,7,0,0,0,0,0,3,1,0.172000006,0,0,0,0,16,2,2,2,1,0.569802761,1.818884373,20311,62,"CO",4,"MUSGRAVE",200,0,1,0.5887778,0.5358901,0.5237256,0.5449605,0.60385,0.5644037,0.5528122,0.66397,0.4230521,0.4303577,0.5141428,0.8101422,0.4771988,0.5024651,0.598659,0.4260394,77,804,0.013780766,0.044453631,-0.068926252,0.099186605,0.017397879,1.370140674,696,"Colorado","Congressional District 4 (110th Congress), Colorado",8,0.4545
"533",110,"CO",5,"Lamborn, Doug",20704,110,2007,"CO",5,0,0,2006,0,0,0,60,0.851999998,1.029000044,1.258000016,7,0,0,0,0,0,1,1,0.202000007,0,0,0,0,14,3,2,2,0,0.796190977,NA,20704,62,"CO",5,"LAMBORN",200,0,1,0.6567951,0.5794607,0.55773,0.6041135,0.6802149,0.693436,0.6428571,0.6888889,0.5205697,0.5164908,0.5554133,0.8101422,0.5199234,0.5463464,0.6765014,0.4651163,78,805,0.326368368,0.045290654,0.238359059,0.409478441,0.307730532,1.302723567,714,"Colorado","Congressional District 5 (110th Congress), Colorado",8,0.3685
"534",110,"CO",6,"Tancredo, Thomas",29907,110,2007,"CO",6,0,0,1998,0,0,0,59,0.908999979,1.085999966,1.314999938,7,0,0,0,0,0,5,1,0.172000006,0,0,0,0,19,0,0,0,0,0.208058119,0.5928666,29907,62,"CO",6,"TANCREDO",200,0,1,0.5687374,0.6024269,0.55992,0.6367654,0.679061,0.6837449,0.6187081,0.6635211,0.5359989,0.5442145,0.5337431,0.8101422,0.4801018,0.5480824,0.6477454,0.4578519,79,806,0.132760441,0.043553713,0.050220238,0.214505396,0.122944069,1.431695028,791,"Colorado","Congressional District 6 (110th Congress), Colorado",8,0.4295
"535",110,"CO",7,"Perlmutter, Ed",20705,110,2007,"CO",7,1,1,2006,0,0,0,55,-0.314999998,0.137999997,0.091000006,7,0,0,0,0,0,1,1,0.202000007,0,0,0,0,12,4,4,3,1,0.965432465,NA,20705,62,"CO",7,"PERLMUTTER",100,1,0,-0.1093416,-0.0601509,-0.0541061,-0.031805,-0.0584582,-0.0447119,-0.1428571,-0.1081586,-0.0332816,-0.025944,-0.0417516,-0.0231912,-0.0614181,-0.0143549,-0.115539,-0.0465116,80,807,0.032643963,0.054357243,-0.089199391,0.138472636,0.004664729,1.369687408,587,"Colorado","Congressional District 7 (110th Congress), Colorado",8,0.5555
"536",110,"CT",1,"Larson, John",29908,110,2007,"CT",1,1,1,1998,0,0,0,74,-0.497999996,0.32100001,0.091999993,5,0,0,0,1,0,5,1,0.178000003,1,0,0,0,20,1,1,1,0,0.517554283,0.18181245,29908,1,"CT",1,"LARSON",100,1,0,-0.1455903,-0.0652094,-0.0733369,-0.0902619,-0.0742276,-0.0555244,-0.2037337,-0.0888889,-0.0787871,-0.0786302,-0.0891681,-0.0231912,-0.0828651,-0.0980561,-0.1031063,-0.0697674,81,901,-0.311100604,0.052219551,-0.409444504,-0.209359077,-0.316687497,1.298724545,601,"Connecticut","Congressional District 1 (110th Congress), Connecticut",9,0.6365
"537",110,"CT",2,"Courtney, Joe",20706,110,2007,"CT",2,1,1,2006,0,0,0,50,-0.370000005,0.193000004,0.035999995,5,0,0,0,0,0,1,1,0.189999998,0,0,0,0,24,3,2,2,1,0.767055154,NA,20706,1,"CT",2,"COURTNEY",100,1,0,-0.1181475,-0.0677828,-0.0733369,-0.0547256,-0.0720583,-0.0517638,-0.2142857,-0.0888889,-0.0629324,-0.060077,-0.0771633,-0.0231912,-0.0976206,-0.0690382,-0.1189532,-0.0232558,82,902,-0.176247559,0.048376062,-0.267104231,-0.083105017,-0.198578435,1.340748925,675,"Connecticut","Congressional District 2 (110th Congress), Connecticut",9,0.5735
